Symbol,Name,1D_Chart,Price_intraday,Change,Change_pct
^ICEUST9,NYSE U.S. 900 Index,https://finance.yahoo.com/chart/%5EICEUST9,"13,318.78",+140.66,+1.07%
^SP500-351020,S&P 500 Health Care Providers &,https://finance.yahoo.com/chart/%5ESP500-351020,"1,574.83",+16.63,+1.07%
^736077-USD-STRD,MSCI USA ESG LEADERS SELECT SUS,https://finance.yahoo.com/chart/%5E736077-USD-STRD,"1,930.10",+20.38,+1.07%
^665230-USD-NETR,MSCI EM EMEA IMI/COMM S NETR US,https://finance.yahoo.com/chart/%5E665230-USD-NETR,578.74,+6.11,+1.07%
^727622-CHF-CMBR,MSCI WRLD ESG LEAD CROS CMBR CH,https://finance.yahoo.com/chart/%5E727622-CHF-CMBR,"1,764.76",+18.63,+1.07%
^NQUSB50206015T,Nasdaq US Benchmark Commercial,https://finance.yahoo.com/chart/%5ENQUSB50206015T,"3,487.16",+36.81,+1.07%
^NQUSM50205015N,Nasdaq Mid Cap Transaction Proc,https://finance.yahoo.com/chart/%5ENQUSM50205015N,"7,931.03",+83.72,+1.07%
^DJINR,Dow Jones Industrial Average NT,https://finance.yahoo.com/chart/%5EDJINR,"91,350.99",+964.24,+1.07%
^722804-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E722804-GBP-NETR,"5,267.28",+55.60,+1.07%
^NQUSB50205040T,Nasdaq US Benchmark Security Se,https://finance.yahoo.com/chart/%5ENQUSB50205040T,"1,016.31",+10.73,+1.07%
^NQUSB50205040,Nasdaq US Benchmark Security Se,https://finance.yahoo.com/chart/%5ENQUSB50205040,952.95,+10.06,+1.07%
^NQUSB50205040N,Nasdaq US Benchmark Security Se,https://finance.yahoo.com/chart/%5ENQUSB50205040N,996.89,+10.52,+1.07%
^NQUSB50205015LMN,Nasdaq US Transaction Processin,https://finance.yahoo.com/chart/%5ENQUSB50205015LMN,"4,640.48",+48.97,+1.07%
^752499-USD-GRTR,MSCI WORLD THEMATIC ROT GRTR US,https://finance.yahoo.com/chart/%5E752499-USD-GRTR,"5,619.93",+59.31,+1.07%
^DJITR,Dow Jones Industrial Average TR,https://finance.yahoo.com/chart/%5EDJITR,"109,238.00","+1,152.74",+1.07%
^735619-USD-STRD,MSCI WORLD CLIMATE PARIS ALIGNE,https://finance.yahoo.com/chart/%5E735619-USD-STRD,"2,524.60",+26.64,+1.07%
^707025-EUR-DHED,100EURMCPNET706755 DHED EUR,https://finance.yahoo.com/chart/%5E707025-EUR-DHED,"4,833.25",+51.00,+1.07%
^712780-EUR-NETR,MSCI WORLD ESG FOCUS NETR EUR,https://finance.yahoo.com/chart/%5E712780-EUR-NETR,"4,762.90",+50.25,+1.07%
^EFG-NV,ISHARES MSCI EAFE GROWTH INDEX,https://finance.yahoo.com/chart/%5EEFG-NV,98.16,+1.04,+1.07%
^NQUSL35102045,Nasdaq US Large Cap Retail REIT,https://finance.yahoo.com/chart/%5ENQUSL35102045,"1,005.18",+10.60,+1.07%
^SPEAEVET,S&P Eurozone Automotive & Elect,https://finance.yahoo.com/chart/%5ESPEAEVET,"1,300.56",+13.72,+1.07%
^FTWO-TC,STRIVE NATURAL RESOURCES AND SE,https://finance.yahoo.com/chart/%5EFTWO-TC,"4,732.99",+49.93,+1.07%
^NQUSB303010LMT,Nasdaq US Life Insurance Large,https://finance.yahoo.com/chart/%5ENQUSB303010LMT,"2,608.30",+27.51,+1.07%
^735262-USD-NETR,MSCI UK IMI COUNTRY ESG NETR US,https://finance.yahoo.com/chart/%5E735262-USD-NETR,"1,564.93",+16.51,+1.07%
^FIDUSEFP,-,https://finance.yahoo.com/chart/%5EFIDUSEFP,"1,298.68",+13.70,+1.07%
^665230-USD-NETR,MSCI EM EMEA IMI/COMM S NETR US,https://finance.yahoo.com/chart/%5E665230-USD-NETR,578.74,+6.11,+1.07%
^727622-CHF-CMBR,MSCI WRLD ESG LEAD CROS CMBR CH,https://finance.yahoo.com/chart/%5E727622-CHF-CMBR,"1,764.76",+18.63,+1.07%
^NQUSB50206015T,Nasdaq US Benchmark Commercial,https://finance.yahoo.com/chart/%5ENQUSB50206015T,"3,487.16",+36.81,+1.07%
^NQUSB50206015N,Nasdaq US Benchmark Commercial,https://finance.yahoo.com/chart/%5ENQUSB50206015N,"3,158.74",+33.34,+1.07%
^722804-GBP-GRTR,MSCI WORLD SEL 5-FACTOR GRTR GB,https://finance.yahoo.com/chart/%5E722804-GBP-GRTR,"5,679.16",+59.95,+1.07%
^722804-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E722804-GBP-NETR,"5,267.28",+55.60,+1.07%
^NQUSL50201010,Nasdaq US Large Cap Aerospace I,https://finance.yahoo.com/chart/%5ENQUSL50201010,"3,030.76",+31.99,+1.07%
^DJSASDC,Dow Jones U.S. Select Aerospace,https://finance.yahoo.com/chart/%5EDJSASDC,"5,967.90",+62.99,+1.07%
^SP500-3010,S&P 500 Consumer Staples Distri,https://finance.yahoo.com/chart/%5ESP500-3010,954.85,+10.08,+1.07%
^NQUSB50205040T,Nasdaq US Benchmark Security Se,https://finance.yahoo.com/chart/%5ENQUSB50205040T,"1,016.31",+10.73,+1.07%
^NQUSB50205040N,Nasdaq US Benchmark Security Se,https://finance.yahoo.com/chart/%5ENQUSB50205040N,996.89,+10.52,+1.07%
^NQUSS402040N,Nasdaq US Small Cap Personal Go,https://finance.yahoo.com/chart/%5ENQUSS402040N,"4,685.03",+49.45,+1.07%
^735262-USD-STRD,MSCI UK IMI COUNTRY ESG LEADERS,https://finance.yahoo.com/chart/%5E735262-USD-STRD,"1,074.86",+11.34,+1.07%
^123817-AUD-DHED,100AUDMCPGRO996200 DHED AUD,https://finance.yahoo.com/chart/%5E123817-AUD-DHED,"3,892.49",+41.08,+1.07%
^NQMEA4050N,Nasdaq MEA Travel and Leisure N,https://finance.yahoo.com/chart/%5ENQMEA4050N,351.38,+3.71,+1.07%
^720289-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E720289-GBP-NETR,"5,267.26",+55.58,+1.07%
^ONOF-IV,GLOBAL X ADAPTIVE U.S. RISK MAN,https://finance.yahoo.com/chart/%5EONOF-IV,35.82,+0.38,+1.07%
^707025-EUR-DHED,100EURMCPNET706755 DHED EUR,https://finance.yahoo.com/chart/%5E707025-EUR-DHED,"4,833.25",+51.00,+1.07%
^712780-EUR-NETR,MSCI WORLD ESG FOCUS NETR EUR,https://finance.yahoo.com/chart/%5E712780-EUR-NETR,"4,762.90",+50.25,+1.07%
^EFG-NV,ISHARES MSCI EAFE GROWTH INDEX,https://finance.yahoo.com/chart/%5EEFG-NV,98.16,+1.04,+1.07%
^SPEAEVET,S&P Eurozone Automotive & Elect,https://finance.yahoo.com/chart/%5ESPEAEVET,"1,300.56",+13.72,+1.07%
^FTWO-TC,STRIVE NATURAL RESOURCES AND SE,https://finance.yahoo.com/chart/%5EFTWO-TC,"4,732.99",+49.93,+1.07%
^SP500-3010TR,S&P 500 Consumer Staples Distri,https://finance.yahoo.com/chart/%5ESP500-3010TR,"1,499.66",+15.82,+1.07%
^664396-GBP-GRTR,MSCI UNITED KINGDOM IMI GRTR GB,https://finance.yahoo.com/chart/%5E664396-GBP-GRTR,"2,785.15",+29.38,+1.07%
^655690-USD-GRTR,MSCI WRLD SMALL/INFORMA GRTR US,https://finance.yahoo.com/chart/%5E655690-USD-GRTR,"5,969.92",+62.96,+1.07%
^655690-USD-NETR,MSCI WRLD SMALL/INFORMA NETR US,https://finance.yahoo.com/chart/%5E655690-USD-NETR,"5,812.62",+61.30,+1.07%
^NQTW10LMT,Nasdaq Taiwan Technology Large,https://finance.yahoo.com/chart/%5ENQTW10LMT,"8,431.12",+88.92,+1.07%
^SP500-301010,S&P 500 Consumer Staples Distri,https://finance.yahoo.com/chart/%5ESP500-301010,954.84,+10.07,+1.07%
^NQTW10LM,Nasdaq Taiwan Technology Large,https://finance.yahoo.com/chart/%5ENQTW10LM,"5,742.80",+60.56,+1.07%
^SP1500-253010,S&P Composite 1500 Hotels Resta,https://finance.yahoo.com/chart/%5ESP1500-253010,"1,960.76",+20.68,+1.07%
^655690-USD-STRD,MSCI WRLD SMALL/INFORMATION TEC,https://finance.yahoo.com/chart/%5E655690-USD-STRD,"5,211.98",+54.96,+1.07%
^DJICHK,Dow Jones Islamic Market China/,https://finance.yahoo.com/chart/%5EDJICHK,"1,671.84",+17.63,+1.07%
^SPY-IV,SPDR Trust Series 1 (Intraday V,https://finance.yahoo.com/chart/%5ESPY-IV,597.93,+6.30,+1.07%
^NQEM15N,Nasdaq Emerging Markets Telecom,https://finance.yahoo.com/chart/%5ENQEM15N,"1,011.12",+10.66,+1.07%
^NDXX,NASDAQ 100 Ex Tech Sector,https://finance.yahoo.com/chart/%5ENDXX,"5,717.46",+60.26,+1.07%
^ATMPRD-NV,Barclays ETN Plus Select MLP,https://finance.yahoo.com/chart/%5EATMPRD-NV,30.72,+0.32,+1.07%
^650711-GBP-GRTR,MSCI GB LARGE/FINANCIAL GRTR GB,https://finance.yahoo.com/chart/%5E650711-GBP-GRTR,"1,117.16",+11.78,+1.07%
^650711-GBP-NETR,MSCI GB LARGE/FINANCIAL NETR GB,https://finance.yahoo.com/chart/%5E650711-GBP-NETR,"1,117.16",+11.78,+1.07%
^R1ICBBR,Russell 1000 Basic Resources Su,https://finance.yahoo.com/chart/%5ER1ICBBR,"2,555.56",+26.93,+1.07%
^NQDXEMGBP,NASDAQ AlphaDEX EM GBP Index,https://finance.yahoo.com/chart/%5ENQDXEMGBP,"1,422.00",+14.99,+1.07%
^SPEAEVEP,S&P Eurozone Automotive & Elect,https://finance.yahoo.com/chart/%5ESPEAEVEP,956.60,+10.08,+1.06%
^NXTR,NASDAQ 100 Ex Tech Total Return,https://finance.yahoo.com/chart/%5ENXTR,"6,689.95",+70.50,+1.06%
^750198-USD-GRTR,MSCI WORLD CLIMATE PARI GRTR US,https://finance.yahoo.com/chart/%5E750198-USD-GRTR,"3,197.41",+33.69,+1.06%
^NQMEA4050T,Nasdaq MEA Travel and Leisure T,https://finance.yahoo.com/chart/%5ENQMEA4050T,370.89,+3.91,+1.06%
^136623-USD-STRD,MSCI EFM EUROPE + CIS (E+C) ex,https://finance.yahoo.com/chart/%5E136623-USD-STRD,405.27,+4.27,+1.06%
^708239-USD-GRTR,MSCI EUROPE PRIME VALUE GRTR US,https://finance.yahoo.com/chart/%5E708239-USD-GRTR,"9,862.73",+103.92,+1.06%
^700713-USD-GRTR,MSCI WORLD ESG LEADERS GRTR USD,https://finance.yahoo.com/chart/%5E700713-USD-GRTR,355.95,+3.75,+1.06%
^136623-USD-GRTR,MSCI EFM EUROPE + CIS ( GRTR US,https://finance.yahoo.com/chart/%5E136623-USD-GRTR,739.48,+7.79,+1.06%
^751799-USD-GRTR,MSCI WORLD ex AUSTRALIA GRTR US,https://finance.yahoo.com/chart/%5E751799-USD-GRTR,"2,228.94",+23.48,+1.06%
^ACVF-IV,AMERICAN CONSERVATIVE VALUES ET,https://finance.yahoo.com/chart/%5EACVF-IV,44.99,+0.47,+1.06%
^106491-EUR-NETR,MSCI ACWI ex EUROPE NETR EUR,https://finance.yahoo.com/chart/%5E106491-EUR-NETR,472.74,+4.98,+1.06%
^DJUSCH,Dow Jones U.S. Chemicals Index,https://finance.yahoo.com/chart/%5EDJUSCH,861.91,+9.08,+1.06%
^NQUSB5510,Nasdaq US Benchmark Basic Resou,https://finance.yahoo.com/chart/%5ENQUSB5510,"1,071.10",+11.28,+1.06%
^NQUSB5510T,Nasdaq US Benchmark Basic Resou,https://finance.yahoo.com/chart/%5ENQUSB5510T,"1,402.09",+14.77,+1.06%
^751799-USD-NETR,MSCI WORLD ex AUSTRALIA NETR US,https://finance.yahoo.com/chart/%5E751799-USD-NETR,"2,163.04",+22.78,+1.06%
^707827-GBP-GRTR,MSCI EUROPE ex UK SELEC GRTR GB,https://finance.yahoo.com/chart/%5E707827-GBP-GRTR,"9,215.59",+97.05,+1.06%
^751799-USD-STRD,MSCI WORLD ex AUSTRALIA CLIMATE,https://finance.yahoo.com/chart/%5E751799-USD-STRD,"1,978.86",+20.84,+1.06%
^SPEAEVEN,S&P Eurozone Automotive & Elect,https://finance.yahoo.com/chart/%5ESPEAEVEN,"1,197.47",+12.61,+1.06%
^758800-USD-NETR,MSCI WORLD ESG SELECTIO NETR US,https://finance.yahoo.com/chart/%5E758800-USD-NETR,"2,175.78",+22.91,+1.06%
^NQDXGBEURN,NASDAQ AlphaDEX United Kingdom,https://finance.yahoo.com/chart/%5ENQDXGBEURN,"1,450.48",+15.27,+1.06%
^DJINR,Dow Jones Industrial Average NT,https://finance.yahoo.com/chart/%5EDJINR,"91,348.58",+961.83,+1.06%
^BFD,Barclays Fortune 500 Index,https://finance.yahoo.com/chart/%5EBFD,"10,568.33",+111.28,+1.06%
^SP500-40201060,S&P 500 Transaction & Payment P,https://finance.yahoo.com/chart/%5ESP500-40201060,149.50,+1.57,+1.06%
^106332-USD-GRTR,MSCI WORLD ex EUROPE GRTR USD,https://finance.yahoo.com/chart/%5E106332-USD-GRTR,"18,057.96",+190.08,+1.06%
^NQUSB4050LMT,Nasdaq US Travel and Leisure La,https://finance.yahoo.com/chart/%5ENQUSB4050LMT,"2,683.99",+28.26,+1.06%
^SPTESEET,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEET,"5,130.36",+54.00,+1.06%
^NQNA55,Nasdaq North America Basic Mate,https://finance.yahoo.com/chart/%5ENQNA55,"1,525.23",+16.05,+1.06%
^NQEMEU5510LMN,Nasdaq EM Europe Basic Resource,https://finance.yahoo.com/chart/%5ENQEMEU5510LMN,241.57,+2.54,+1.06%
^R2ICBGEIT,Russell 2000 RGS Sub: Manufactu,https://finance.yahoo.com/chart/%5ER2ICBGEIT,"3,273.95",+34.46,+1.06%
^IQHI-EU,NYLI MACKAY ESG HIGH INCOME ETF,https://finance.yahoo.com/chart/%5EIQHI-EU,"57,909.35",+609.50,+1.06%
^KGPAYP,S&P Kensho Global Future Paymen,https://finance.yahoo.com/chart/%5EKGPAYP,181.48,+1.91,+1.06%
^SP400-251010,S&P 400 Automobile Components (,https://finance.yahoo.com/chart/%5ESP400-251010,110.24,+1.16,+1.06%
^650711-GBP-STRD,MSCI GB LARGE/FINANCIAL STRD GB,https://finance.yahoo.com/chart/%5E650711-GBP-STRD,556.50,+5.86,+1.06%
^SPENHDUP,S&P Euro ESG+ High Yield Divide,https://finance.yahoo.com/chart/%5ESPENHDUP,174.85,+1.84,+1.06%
^NQCA55LMT,Nasdaq Canada Basic Materials L,https://finance.yahoo.com/chart/%5ENQCA55LMT,"1,211.64",+12.75,+1.06%
^652593-USD-STRD,MSCI EM EMEA MID CAP,https://finance.yahoo.com/chart/%5E652593-USD-STRD,628.31,+6.61,+1.06%
^652593-USD-GRTR,MSCI EM EMEA MID CAP GRTR USD,https://finance.yahoo.com/chart/%5E652593-USD-GRTR,"1,156.90",+12.17,+1.06%
^738572-EUR-STRD,MSCI EUROPE MC SEL ESG STRD EUR,https://finance.yahoo.com/chart/%5E738572-EUR-STRD,"1,888.83",+19.87,+1.06%
^738572-EUR-NETR,MSCI EUROPE MC SEL ESG NETR EUR,https://finance.yahoo.com/chart/%5E738572-EUR-NETR,"2,510.57",+26.41,+1.06%
^KGPAY,S&P Kensho Global Future Paymen,https://finance.yahoo.com/chart/%5EKGPAY,197.71,+2.08,+1.06%
^NQCH30T,NASDAQ Switzerland Financials T,https://finance.yahoo.com/chart/%5ENQCH30T,"3,016.13",+31.72,+1.06%
^738572-EUR-GRTR,MSCI EUROPE MC SEL ESG GRTR EUR,https://finance.yahoo.com/chart/%5E738572-EUR-GRTR,"2,674.35",+28.13,+1.06%
^NQEMEU5010N,Nasdaq EM Europe Construction a,https://finance.yahoo.com/chart/%5ENQEMEU5010N,665.55,+7.00,+1.06%
^BBUS-IV,JP MORGAN ETF TRUST BETABUILDER,https://finance.yahoo.com/chart/%5EBBUS-IV,108.25,+1.14,+1.06%
^NQCH30N,NASDAQ Switzerland Financials N,https://finance.yahoo.com/chart/%5ENQCH30N,"2,517.55",+26.48,+1.06%
^NQCH30,NASDAQ Switzerland Financials I,https://finance.yahoo.com/chart/%5ENQCH30,"1,845.44",+19.41,+1.06%
^NQUSB35101015LMT,Nasdaq US Real Estate Services,https://finance.yahoo.com/chart/%5ENQUSB35101015LMT,"2,305.61",+24.25,+1.06%
^NQDXGBEUR,NASDAQ AlphaDEX United Kingdom,https://finance.yahoo.com/chart/%5ENQDXGBEUR,"1,055.85",+11.10,+1.06%
^NQDXGBEURT,NASDAQ AlphaDEX United Kingdom,https://finance.yahoo.com/chart/%5ENQDXGBEURT,"1,455.27",+15.30,+1.06%
^652593-USD-NETR,MSCI EM EMEA MID CAP NETR USD,https://finance.yahoo.com/chart/%5E652593-USD-NETR,"1,079.40",+11.35,+1.06%
^NQUSM30202010N,Nasdaq US Mid Cap Asset Manager,https://finance.yahoo.com/chart/%5ENQUSM30202010N,"3,203.23",+33.68,+1.06%
^NQEMEU5010,Nasdaq EM Europe Construction a,https://finance.yahoo.com/chart/%5ENQEMEU5010,417.72,+4.39,+1.06%
^751970-EUR-DIV,WORLD ESG CPAI SEL 5% DE DIV EU,https://finance.yahoo.com/chart/%5E751970-EUR-DIV,"2,157.95",+22.69,+1.06%
^ICEUST9T,NYSE U.S. 900 Index (TR),https://finance.yahoo.com/chart/%5EICEUST9T,"24,222.03",+254.63,+1.06%
^707395-USD-DHED,100USDMCPNET706755 DHED USD,https://finance.yahoo.com/chart/%5E707395-USD-DHED,"6,218.04",+65.37,+1.06%
^EWM-IV,iSHARES MSCI MALAYSIA INDEX FD,https://finance.yahoo.com/chart/%5EEWM-IV,23.48,+0.25,+1.06%
^NQDMEU4520T,"Nasdaq DM Europe Personal Care,",https://finance.yahoo.com/chart/%5ENQDMEU4520T,"1,003.44",+10.55,+1.06%
^DJI,Dow Jones Industrial Average,https://finance.yahoo.com/chart/%5EDJI,"43,611.55",+458.42,+1.06%
^SPXPGCYN,S&P 500 Pure Growth (CNY) NTR,https://finance.yahoo.com/chart/%5ESPXPGCYN,"22,640.04",+237.99,+1.06%
^707827-GBP-STRD,MSCI EUROPE ex UK SELEC STRD GB,https://finance.yahoo.com/chart/%5E707827-GBP-STRD,"3,356.45",+35.28,+1.06%
^703817-USD-NETR,MSCI KOKUSAI MOMENTUM NETR USD,https://finance.yahoo.com/chart/%5E703817-USD-NETR,"28,705.95",+300.71,+1.06%
^SCDV-NV,BAHL & GAYNOR SMALL CAP DIVIDEN,https://finance.yahoo.com/chart/%5ESCDV-NV,23.78,+0.25,+1.06%
^NQUSS10102020N,Nasdaq Small Cap Production Tec,https://finance.yahoo.com/chart/%5ENQUSS10102020N,"2,602.81",+27.26,+1.06%
^NQUSS10102020,Nasdaq Small Cap Production Tec,https://finance.yahoo.com/chart/%5ENQUSS10102020,"2,591.66",+27.15,+1.06%
^653529-HKD-STRD,MSCI CN MID/INFORMATION STRD HK,https://finance.yahoo.com/chart/%5E653529-HKD-STRD,"12,208.86",+127.87,+1.06%
^SPDLECET,S&P World ESG Enhanced Communic,https://finance.yahoo.com/chart/%5ESPDLECET,"4,318.71",+45.23,+1.06%
^728150-GBP-DHED,095GBPMCPNET72290712BST DHED GB,https://finance.yahoo.com/chart/%5E728150-GBP-DHED,"2,206.53",+23.11,+1.06%
^NQUSB502030LMT,Nasdaq US General Industrials L,https://finance.yahoo.com/chart/%5ENQUSB502030LMT,"2,709.47",+28.37,+1.06%
^NQUSB303010N,Nasdaq US Benchmark Life Insura,https://finance.yahoo.com/chart/%5ENQUSB303010N,"3,799.76",+39.79,+1.06%
^SPE5MOUP,S&P 500 ESG Momentum Index (USD,https://finance.yahoo.com/chart/%5ESPE5MOUP,589.16,+6.17,+1.06%
^700650-CNY-STRD,MSCI CHINA SMID CAP(CNY STRD CN,https://finance.yahoo.com/chart/%5E700650-CNY-STRD,932.11,+9.76,+1.06%
^R1ICBSCS,Russell 1000 - RGS Sub - Inform,https://finance.yahoo.com/chart/%5ER1ICBSCS,"12,793.28",+133.96,+1.06%
^STQTCCD,StrataQuant Technology Index CA,https://finance.yahoo.com/chart/%5ESTQTCCD,"15,497.84",+162.28,+1.06%
^NYACDE,NYSE Germany Listed All Cap Ind,https://finance.yahoo.com/chart/%5ENYACDE,94.21,+0.99,+1.06%
^727463-USD-NETR,MSCI WORLD SRI SELECT R NETR US,https://finance.yahoo.com/chart/%5E727463-USD-NETR,"4,271.81",+44.72,+1.06%
^721415-EUR-GRTR,MSCI WORLD ESG SCREENED GRTR EU,https://finance.yahoo.com/chart/%5E721415-EUR-GRTR,"5,422.93",+56.78,+1.06%
^DJSASDCT,Dow Jones U.S. Select Aerospace,https://finance.yahoo.com/chart/%5EDJSASDCT,"5,372.43",+56.24,+1.06%
^700650-CNY-NETR,MSCI CHINA SMID CAP(CNY NETR CN,https://finance.yahoo.com/chart/%5E700650-CNY-NETR,"1,369.87",+14.34,+1.06%
^CDEI-IV,"CALVERT US LARGE-CAP DIVERSITY,",https://finance.yahoo.com/chart/%5ECDEI-IV,72.59,+0.76,+1.06%
^990100-DKK-GRTR,MSCI WORLD GRTR DKK,https://finance.yahoo.com/chart/%5E990100-DKK-GRTR,"17,121.37",+179.25,+1.06%
^700876-CNY-STRD,MSCI MSCI CHINA FREE SM STRD CN,https://finance.yahoo.com/chart/%5E700876-CNY-STRD,876.96,+9.18,+1.06%
^SPLG-IV,SPDR Portfolio S&P 500 ETF Intr,https://finance.yahoo.com/chart/%5ESPLG-IV,70.33,+0.74,+1.06%
^700650-CNY-GRTR,MSCI CHINA SMID CAP(CNY GRTR CN,https://finance.yahoo.com/chart/%5E700650-CNY-GRTR,"1,383.52",+14.48,+1.06%
^FIDCNRRP,Fidelity Canada U.S. Dividend f,https://finance.yahoo.com/chart/%5EFIDCNRRP,738.75,+7.73,+1.06%
^145827-CHF-STRD,MSCI EMU QUALITY STRD CHF,https://finance.yahoo.com/chart/%5E145827-CHF-STRD,"1,666.33",+17.44,+1.06%
^GSUS-IV,GOLDMAN SACHS MARKETBETA U.S. E,https://finance.yahoo.com/chart/%5EGSUS-IV,82.51,+0.86,+1.06%
^EWG-IV,iSHARES MSCI GERMANY INDEX FD (,https://finance.yahoo.com/chart/%5EEWG-IV,33.23,+0.35,+1.06%
^NQUSB55N,Nasdaq US Benchmark Basic Mater,https://finance.yahoo.com/chart/%5ENQUSB55N,"2,164.01",+22.65,+1.06%
^145827-CHF-GRTR,MSCI EMU QUALITY GRTR CHF,https://finance.yahoo.com/chart/%5E145827-CHF-GRTR,"3,469.86",+36.31,+1.06%
^145827-CHF-NETR,MSCI EMU QUALITY NETR CHF,https://finance.yahoo.com/chart/%5E145827-CHF-NETR,"2,905.11",+30.40,+1.06%
^700876-CNY-NETR,MSCI MSCI CHINA FREE SM NETR CN,https://finance.yahoo.com/chart/%5E700876-CNY-NETR,"1,232.01",+12.89,+1.06%
^701227-USD-NETR,MSCI UK RISK WEIGHTED NETR USD,https://finance.yahoo.com/chart/%5E701227-USD-NETR,"2,171.46",+22.72,+1.06%
^NYMCGB,NYSE U.K. Listed Mid Cap Index,https://finance.yahoo.com/chart/%5ENYMCGB,172.02,+1.80,+1.06%
^700876-CNY-GRTR,MSCI MSCI CHINA FREE SM GRTR CN,https://finance.yahoo.com/chart/%5E700876-CNY-GRTR,"1,242.65",+13.00,+1.06%
^701592-EUR-GRTR,MSCI UNITED KINGDOM ex GRTR EUR,https://finance.yahoo.com/chart/%5E701592-EUR-GRTR,"2,429.90",+25.42,+1.06%
^701592-EUR-STRD,MSCI UNITED KINGDOM ex STRD EUR,https://finance.yahoo.com/chart/%5E701592-EUR-STRD,"1,408.08",+14.73,+1.06%
^NQUSS10102020T,Nasdaq Small Cap Production Tec,https://finance.yahoo.com/chart/%5ENQUSS10102020T,"2,607.24",+27.27,+1.06%
^NQUSB55,Nasdaq US Benchmark Basic Mater,https://finance.yahoo.com/chart/%5ENQUSB55,"1,755.48",+18.36,+1.06%
^106804-USD-NETR,MSCI WRLD/COMM SVC NETR USD,https://finance.yahoo.com/chart/%5E106804-USD-NETR,256.25,+2.68,+1.06%
^719927-EUR-STRD,MSCI WORLD ex SELECT SE STRD EU,https://finance.yahoo.com/chart/%5E719927-EUR-STRD,"4,173.17",+43.64,+1.06%
^NYACDEN,NYSE Germany Listed All Cap Ind,https://finance.yahoo.com/chart/%5ENYACDEN,158.29,+1.66,+1.06%
^746685-EUR-NETR,MSCI WORLD ESG FILTERED NETR EU,https://finance.yahoo.com/chart/%5E746685-EUR-NETR,"2,809.86",+29.38,+1.06%
^653235-USD-NETR,MSCI USA MID/CONSUMER D NETR US,https://finance.yahoo.com/chart/%5E653235-USD-NETR,"3,268.99",+34.18,+1.06%
^746685-EUR-GRTR,MSCI WORLD ESG FILTERED GRTR EU,https://finance.yahoo.com/chart/%5E746685-EUR-GRTR,"2,935.28",+30.69,+1.06%
^RUI,Russell 1000,https://finance.yahoo.com/chart/%5ERUI,"3,296.56",+34.47,+1.06%
^CAPEXAT,Nasdaq US CapEx Achievers Total,https://finance.yahoo.com/chart/%5ECAPEXAT,"3,385.75",+35.39,+1.06%
^CQQQ-IV,Invesco China Technology ETF,https://finance.yahoo.com/chart/%5ECQQQ-IV,38.86,+0.41,+1.06%
^722032-EUR-GRTR,MSCI WORLD ex SELECT CO GRTR EU,https://finance.yahoo.com/chart/%5E722032-EUR-GRTR,"5,295.09",+55.35,+1.06%
^SBND-EU,COLUMBIA SHORT DURATION BOND ET,https://finance.yahoo.com/chart/%5ESBND-EU,"677,336.06","+7,080.25",+1.06%
^722032-EUR-STRD,MSCI WORLD ex SELECT CO STRD EU,https://finance.yahoo.com/chart/%5E722032-EUR-STRD,"3,989.49",+41.71,+1.06%
^NQUSL50201010N,Nasdaq US Large Cap Aerospace N,https://finance.yahoo.com/chart/%5ENQUSL50201010N,"3,562.31",+37.24,+1.06%
^NQEMEA4520N,"Nasdaq EMEA Personal Care, Drug",https://finance.yahoo.com/chart/%5ENQEMEA4520N,"1,003.60",+10.49,+1.06%
^DJUSME,Dow Jones U.S. Media Index,https://finance.yahoo.com/chart/%5EDJUSME,844.88,+8.83,+1.06%
^990100-DKK-STRD,MSCI WORLD STRD DKK,https://finance.yahoo.com/chart/%5E990100-DKK-STRD,"3,656.64",+38.22,+1.06%
^SP600-252030,"S&P 600 Textiles, Apparel & Lux",https://finance.yahoo.com/chart/%5ESP600-252030,"1,078.16",+11.27,+1.06%
^RSPN-NV,-,https://finance.yahoo.com/chart/%5ERSPN-NV,52.08,+0.54,+1.06%
^NQUSS151020N,Nasdaq US Small Cap Telecommuni,https://finance.yahoo.com/chart/%5ENQUSS151020N,"2,704.98",+28.27,+1.06%
^NQMEA55,Nasdaq MEA Basic Materials Inde,https://finance.yahoo.com/chart/%5ENQMEA55,565.11,+5.90,+1.06%
^NQMEA55N,Nasdaq MEA Basic Materials NTR,https://finance.yahoo.com/chart/%5ENQMEA55N,754.61,+7.89,+1.06%
^737371-USD-DIV,WORLD CLIMATE PARIS ALGN DIV US,https://finance.yahoo.com/chart/%5E737371-USD-DIV,"1,936.12",+20.23,+1.06%
^NYTMDET,NYSE Germany Listed Total Marke,https://finance.yahoo.com/chart/%5ENYTMDET,187.66,+1.96,+1.06%
^NQUSB303010T,Nasdaq US Benchmark Life Insura,https://finance.yahoo.com/chart/%5ENQUSB303010T,"4,208.59",+43.97,+1.06%
